Video ID,Code,Module,English title,Vietnamese title,Level,Target duration,English words,Turns,Image file,Content status,QC
362,DGE0362,M37,Meals at home: setting the table,Bữa ăn tại nhà: dọn bàn ăn,A1.1,210–240 sec,194,16,DGE_MODULE_M37_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0362 — Meals at home: setting the table / Bữa ăn tại nhà: dọn bàn ăn,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
363,DGE0363,M37,Meals at home: asking what is for breakfast,Bữa ăn tại nhà: hỏi bữa sáng có gì,A1.1,210–240 sec,199,14,DGE_MODULE_M37_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0363 — Meals at home: asking what is for breakfast / Bữa ăn tại nhà: hỏi bữa sáng có gì,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
364,DGE0364,M37,Meals at home: making a simple lunch,Bữa ăn tại nhà: làm bữa trưa đơn giản,A1.1,210–240 sec,185,14,DGE_MODULE_M37_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0364 — Meals at home: making a simple lunch / Bữa ăn tại nhà: làm bữa trưa đơn giản,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
365,DGE0365,M37,Meals at home: serving dinner,Bữa ăn tại nhà: dọn bữa tối,A1.1,210–240 sec,178,16,DGE_MODULE_M37_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0365 — Meals at home: serving dinner / Bữa ăn tại nhà: dọn bữa tối,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
366,DGE0366,M37,Meals at home: asking someone to pass the water,Bữa ăn tại nhà: nhờ ai đó đưa nước,A1.1,210–240 sec,213,14,DGE_MODULE_M37_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0366 — Meals at home: asking someone to pass the water / Bữa ăn tại nhà: nhờ ai đó đưa nước,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
367,DGE0367,M37,Meals at home: offering more food,Bữa ăn tại nhà: mời thêm thức ăn,A1.1,210–240 sec,194,16,DGE_MODULE_M37_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0367 — Meals at home: offering more food / Bữa ăn tại nhà: mời thêm thức ăn,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
368,DGE0368,M37,Meals at home: saying what I like to eat,Bữa ăn tại nhà: nói món tôi thích ăn,A1.1,210–240 sec,213,14,DGE_MODULE_M37_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0368 — Meals at home: saying what I like to eat / Bữa ăn tại nhà: nói món tôi thích ăn,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
369,DGE0369,M37,Meals at home: talking politely during a meal,Bữa ăn tại nhà: nói chuyện lịch sự trong bữa ăn,A1.1,210–240 sec,199,14,DGE_MODULE_M37_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0369 — Meals at home: talking politely during a meal / Bữa ăn tại nhà: nói chuyện lịch sự trong bữa ăn,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
370,DGE0370,M37,Meals at home: clearing the table together,Bữa ăn tại nhà: cùng dọn bàn ăn,A1.1,210–240 sec,185,14,DGE_MODULE_M37_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0370 — Meals at home: clearing the table together / Bữa ăn tại nhà: cùng dọn bàn ăn,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
371,DGE0371,M37,Meals at home: reviewing a family meal,Bữa ăn tại nhà: ôn tập một bữa cơm gia đình,A1.1,210–240 sec,185,14,DGE_MODULE_M37_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0371 — Meals at home: reviewing a family meal / Bữa ăn tại nhà: ôn tập một bữa cơm gia đình,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
372,DGE0372,M38,Evening routine and sleep: coming home in the evening,Sinh hoạt buổi tối và giấc ngủ: về nhà vào buổi tối,A1.1,210–240 sec,199,14,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0372 — Evening routine and sleep: coming home in the evening / Sinh hoạt buổi tối và giấc ngủ: về nhà vào buổi tối,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
373,DGE0373,M38,Evening routine and sleep: changing into comfortable clothes,Sinh hoạt buổi tối và giấc ngủ: thay quần áo thoải mái,A1.1,210–240 sec,185,14,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0373 — Evening routine and sleep: changing into comfortable clothes / Sinh hoạt buổi tối và giấc ngủ: thay quần áo thoải mái,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
374,DGE0374,M38,Evening routine and sleep: having a quiet evening meal,Sinh hoạt buổi tối và giấc ngủ: ăn bữa tối yên tĩnh,A1.1,210–240 sec,199,14,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0374 — Evening routine and sleep: having a quiet evening meal / Sinh hoạt buổi tối và giấc ngủ: ăn bữa tối yên tĩnh,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
375,DGE0375,M38,Evening routine and sleep: relaxing after a busy day,Sinh hoạt buổi tối và giấc ngủ: thư giãn sau một ngày bận rộn,A1.1,210–240 sec,199,14,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0375 — Evening routine and sleep: relaxing after a busy day / Sinh hoạt buổi tối và giấc ngủ: thư giãn sau một ngày bận rộn,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
376,DGE0376,M38,Evening routine and sleep: preparing things for tomorrow,Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,A1.1,210–240 sec,185,14,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0376 — Evening routine and sleep: preparing things for tomorrow / Sinh hoạt buổi tối và giấc ngủ: chuẩn bị đồ cho ngày mai,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
377,DGE0377,M38,Evening routine and sleep: turning off lights and appliances,Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,A1.1,210–240 sec,199,14,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0377 — Evening routine and sleep: turning off lights and appliances / Sinh hoạt buổi tối và giấc ngủ: tắt đèn và thiết bị,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
378,DGE0378,M38,Evening routine and sleep: putting on pyjamas,Sinh hoạt buổi tối và giấc ngủ: mặc đồ ngủ,A1.1,210–240 sec,194,16,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0378 — Evening routine and sleep: putting on pyjamas / Sinh hoạt buổi tối và giấc ngủ: mặc đồ ngủ,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
379,DGE0379,M38,Evening routine and sleep: reading before bed,Sinh hoạt buổi tối và giấc ngủ: đọc sách trước khi ngủ,A1.1,210–240 sec,171,14,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0379 — Evening routine and sleep: reading before bed / Sinh hoạt buổi tối và giấc ngủ: đọc sách trước khi ngủ,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
380,DGE0380,M38,Evening routine and sleep: saying good night,Sinh hoạt buổi tối và giấc ngủ: chúc ngủ ngon,A1.1,210–240 sec,194,16,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0380 — Evening routine and sleep: saying good night / Sinh hoạt buổi tối và giấc ngủ: chúc ngủ ngon,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
381,DGE0381,M38,Evening routine and sleep: following a healthy sleep routine,Sinh hoạt buổi tối và giấc ngủ: thực hiện thói quen ngủ lành mạnh,A1.1,210–240 sec,199,14,DGE_MODULE_M38_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0381 — Evening routine and sleep: following a healthy sleep routine / Sinh hoạt buổi tối và giấc ngủ: thực hiện thói quen ngủ lành mạnh,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
382,DGE0382,M39,Visitors and home manners: answering the door politely,Khách đến nhà và phép lịch sự: mở cửa một cách lịch sự,A1.1,210–240 sec,185,14,DGE_MODULE_M39_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0382 — Visitors and home manners: answering the door politely / Khách đến nhà và phép lịch sự: mở cửa một cách lịch sự,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
383,DGE0383,M39,Visitors and home manners: welcoming a visitor,Khách đến nhà và phép lịch sự: chào đón khách,A1.1,210–240 sec,194,16,DGE_MODULE_M39_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0383 — Visitors and home manners: welcoming a visitor / Khách đến nhà và phép lịch sự: chào đón khách,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
384,DGE0384,M39,Visitors and home manners: asking a guest to come in,Khách đến nhà và phép lịch sự: mời khách vào nhà,A1.1,210–240 sec,213,14,DGE_MODULE_M39_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0384 — Visitors and home manners: asking a guest to come in / Khách đến nhà và phép lịch sự: mời khách vào nhà,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
385,DGE0385,M39,Visitors and home manners: offering a seat,Khách đến nhà và phép lịch sự: mời khách ngồi,A1.1,210–240 sec,194,16,DGE_MODULE_M39_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0385 — Visitors and home manners: offering a seat / Khách đến nhà và phép lịch sự: mời khách ngồi,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
386,DGE0386,M39,Visitors and home manners: offering tea or water,Khách đến nhà và phép lịch sự: mời trà hoặc nước,A1.1,210–240 sec,185,14,DGE_MODULE_M39_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0386 — Visitors and home manners: offering tea or water / Khách đến nhà và phép lịch sự: mời trà hoặc nước,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
387,DGE0387,M39,Visitors and home manners: showing a guest the bathroom,Khách đến nhà và phép lịch sự: chỉ phòng tắm cho khách,A1.1,210–240 sec,199,14,DGE_MODULE_M39_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0387 — Visitors and home manners: showing a guest the bathroom / Khách đến nhà và phép lịch sự: chỉ phòng tắm cho khách,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
388,DGE0388,M39,Visitors and home manners: asking visitors about their journey,Khách đến nhà và phép lịch sự: hỏi khách về chuyến đi,A1.1,210–240 sec,199,14,DGE_MODULE_M39_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0388 — Visitors and home manners: asking visitors about their journey / Khách đến nhà và phép lịch sự: hỏi khách về chuyến đi,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
389,DGE0389,M39,Visitors and home manners: keeping the conversation friendly,Khách đến nhà và phép lịch sự: giữ cuộc trò chuyện thân thiện,A1.1,210–240 sec,185,14,DGE_MODULE_M39_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0389 — Visitors and home manners: keeping the conversation friendly / Khách đến nhà và phép lịch sự: giữ cuộc trò chuyện thân thiện,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
390,DGE0390,M39,Visitors and home manners: saying goodbye at the door,Khách đến nhà và phép lịch sự: tạm biệt khách ở cửa,A1.1,210–240 sec,199,14,DGE_MODULE_M39_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0390 — Visitors and home manners: saying goodbye at the door / Khách đến nhà và phép lịch sự: tạm biệt khách ở cửa,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
391,DGE0391,M39,Visitors and home manners: reviewing good manners at home,Khách đến nhà và phép lịch sự: ôn tập phép lịch sự tại nhà,A1.1,210–240 sec,199,14,DGE_MODULE_M39_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0391 — Visitors and home manners: reviewing good manners at home / Khách đến nhà và phép lịch sự: ôn tập phép lịch sự tại nhà,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
392,DGE0392,M40,Home-life checkpoint: introducing family and home together,Kiểm tra giao tiếp tại nhà: giới thiệu gia đình và nhà cửa,A1.1,210–240 sec,199,14,DGE_MODULE_M40_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0392 — Home-life checkpoint: introducing family and home together / Kiểm tra giao tiếp tại nhà: giới thiệu gia đình và nhà cửa,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
393,DGE0393,M40,Home-life checkpoint: describing rooms and object locations,Kiểm tra giao tiếp tại nhà: mô tả phòng và vị trí đồ vật,A1.1,210–240 sec,199,14,DGE_MODULE_M40_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0393 — Home-life checkpoint: describing rooms and object locations / Kiểm tra giao tiếp tại nhà: mô tả phòng và vị trí đồ vật,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
394,DGE0394,M40,Home-life checkpoint: explaining a morning routine,Kiểm tra giao tiếp tại nhà: trình bày sinh hoạt buổi sáng,A1.1,210–240 sec,185,14,DGE_MODULE_M40_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0394 — Home-life checkpoint: explaining a morning routine / Kiểm tra giao tiếp tại nhà: trình bày sinh hoạt buổi sáng,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
395,DGE0395,M40,Home-life checkpoint: explaining hygiene and dressing,Kiểm tra giao tiếp tại nhà: trình bày vệ sinh và mặc quần áo,A1.1,210–240 sec,185,14,DGE_MODULE_M40_PORTRAIT_9X16.jpg,SCM_LOGO.png,FINAL,PASS,DGE0395 — Home-life checkpoint: explaining hygiene and dressing / Kiểm tra giao tiếp tại nhà: trình bày vệ sinh và mặc quần áo,TIẾNG ANH:,TIẾNG VIỆT:,British English (en-GB) — giọng chuẩn Anh,Vietnamese (vi-VN) — giọng chuẩn địa phương Việt Nam,English communication reflex / Giao tiếp phản xạ,Female EN — Question — British English (en-GB),Female VI — Question translation — Vietnamese (vi-VN),Male EN — Reflex answer — British English (en-GB),Male VI — Answer translation — Vietnamese (vi-VN),F_EN_Q → F_VI_Q → REFLEX_GAP → M_EN_A → M_VI_A
